"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53"
"11",-0.00450169499999975,-0.0135512899999992,-0.00160384000000053,0.00840332000000117,0.144381324999999,-0.0046687249999989,-0.00965952999999954,-0.00821237500000173,-0.00705834499999985,0.0593045849999992,0.495981619999998,-0.00758856499999942,-0.0158902099999999,-0.00733304999999975,-0.00615685500000143,-0.0102384499999996,-0.0134208200000009,-0.00521271499999971,-0.00343032000000048,-0.00373037499999821,0.175128214999999,-0.00885130500000217,-0.00458667500000202,-0.00118705500000009,-0.00623918500000328,0.00764307500000127,-0.00702805499999984,0.000608960000000502,-0.0083412899999986,0.00144660999999813,0.160091795,-0.01067751,-0.00418556500000061,0.00108697499999943,-0.0123693499999976,-0.00282016999999926,0.183257434999999,-0.0090868249999994,0.0112096550000008,-0.00639001000000015,-0.00560332500000041,0.119378579999998,-0.0076463549999997,-0.00269974000000002,-0.00168011500000047,-0.00712360499999851,-0.0126996550000026,-0.007365815,-0.00905902999999912,-0.00660248499999951,0.109299689999999,-0.00327398499999934,-0.00544818499999977
"12",-0.00246493499999959,0.0019291150000005,-0.00409710499999826,-0.00697473000000192,-0.0111734349999993,0.156135665,0.00728020499999974,0.00462361500000195,-0.00546707000000058,0.00614256500000004,-0.00758856499999942,0.501377234999998,-0.00105259999999928,-0.00383155499999931,-0.0103029499999999,-0.000783225000001062,0.00206381999999903,0.144797125,-0.00184664500000037,0.131550224999998,0.0044125599999989,-0.0128583500000006,-0.00636130999999876,-0.0144003599999997,-0.00848085499999987,-0.00582738000000205,0.00402706000000041,0.00798269500000093,0.00404842499999949,-0.0111491600000011,-0.00619317499999743,-0.00521065999999884,-0.0110560349999984,0.00327560499999857,-0.00203137000000036,0.102984855000001,0.00160203000000113,0.00382729000000145,-0.00252919000000094,-0.00984930000000112,-0.00575430999999885,-0.00146936499999908,-0.00857158000000032,-0.0110856149999988,0.00465766500000008,0.00030997500000012,-0.00423218500000005,-0.00302970500000081,-0.00225852999999982,0.000341415000002442,-0.00385708499999918,-0.00458790999999878,-0.0029952299999994
"13",-0.000873925000001008,-0.00438368999999966,-0.00412112499999831,-0.0100801450000012,-0.0172476600000007,-0.00464784500000115,0.153241269999999,-0.000288525000000355,-0.00766782000000093,-0.00788512999999983,-0.0158902099999999,-0.00105259999999929,0.50075646,-0.00224255000000129,0.00536858499999856,-0.00767185999999901,-0.00800873999999944,-0.0108907900000011,0.00231164000000024,0.00762569500000005,-0.0140787999999989,-0.00378114000000103,-0.00886645000000004,0.105198639999998,-0.000606685000001564,-0.0178037949999999,-0.00329749499999988,0.00163092000000034,0.00294791000000024,-0.00620400499999962,-0.00837289499999987,0.0076838249999994,-0.000915549999999995,-0.0109864349999993,-0.00152088499999909,-0.00570140499999966,-0.0114160049999997,0.163109199999999,-0.0071580250000001,-0.0103999350000006,-0.00215426500000023,-0.00453741999999968,0.00467583999999987,0.00057433499999906,-0.0084685899999996,-0.012041395,-0.00849901000000132,-0.00531144000000026,-0.000601240000000347,-0.000789009999999396,-0.00925564999999984,-0.00599114499999884,-0.00781907499999914
"14",-0.00418495999999873,-0.0121139900000003,0.0100691250000012,-0.00847400500000037,-0.00825583999999864,-0.00417179500000034,-0.00487761000000043,0.0061534900000003,-0.00134942000000031,-0.00834554999999914,-0.00733304999999975,-0.0038315549999993,-0.0022425500000013,0.564515605,-0.00302476499999954,0.00687647500000239,0.00581987000000154,0.000479820000000233,-0.00229910500000034,0.00583784999999963,-0.01152644,-0.00844378000000024,-0.00486593000000023,-0.00459046500000019,0.00397648000000018,-0.00831276499999994,-0.00635608000000108,-0.00613096499999948,-0.00279675499999757,-0.00927089999999995,-0.0123216049999994,-0.00842080999999968,-0.0128795950000002,-0.000903210000000553,0.0033003200000003,-0.00562113500000003,-0.00101083999999939,-0.00623011499999915,-0.00749911000000011,-0.00491459000000211,0.000270119999999577,-0.000824825000000882,-0.00840424999999995,0.210264040000001,0.00132385999999956,0.000265705000000553,-0.00138618000000107,0.0280675050000001,-0.00981988500000064,-0.00764499999999918,-0.00230892999999909,-0.00318661999999867,0.00219632500000113
"15",-0.00479790500000078,-0.000630784999999182,-0.0049119750000014,-0.00785973499999769,-0.00744357500000062,0.000217660000000189,-0.0048633299999996,-0.00368724500000121,0.00224302000000007,0.00188264000000106,-0.00615685500000143,-0.0103029499999999,0.00536858499999857,-0.00302476499999953,0.498535595000002,-0.00277637500000148,-0.0010152950000007,-0.00188317500000033,-0.00410340499999991,9.05250000006296e-05,-0.00459267500000047,-0.00726503499999811,-0.00487914999999951,-0.00269267499999922,0.10842013,-0.00834995999999788,0.000292404999999035,-0.00981071499999985,-0.00729058500000005,0.00135567500000175,0.00101427499999815,-0.00216878499999929,0.00762489499999931,-0.00159708499999927,-0.00434922000000025,-0.00219184500000061,0.000171609999998488,-0.00807489500000149,-0.00738213499999841,0.00482425500000109,-0.00555431499999827,-0.0046420800000009,-0.00182559999999845,-0.00466868999999932,-0.001592325,-0.00819156999999996,-0.00998952499999875,-0.000397450000000272,-0.00631894500000053,-0.00365045500000217,-0.0132038650000002,8.38499999926621e-06,-0.00558672500000233
"16",-0.00602463500000039,-0.00788402499999907,0.12029966,-0.00414376000000065,-0.0108160400000009,-0.00689456500000058,-0.00451763499999986,0.151654670000001,-0.00548979499999943,-0.00852490000000054,-0.0102384499999996,-0.00078322500000106,-0.007671859999999,0.00687647500000239,-0.00277637500000148,0.496279185,0.101589174999998,0.0109327100000005,-0.000678970000000234,-0.0079833300000016,-0.010255265000001,-0.00434304500000078,-0.0123782450000002,0.00421851499999894,-0.00519323000000088,-0.00797673,-0.00495689500000084,-0.00427492999999873,0.00315633500000106,-0.00173432500000145,-0.00551902999999858,0.0029258200000015,-0.00705613999999864,-0.00424048000000163,-0.00768370999999998,-0.0121272900000004,-0.0081231949999997,-0.0107349549999993,-0.00434636999999941,0.0048402199999997,-0.00418388000000065,-0.0113712500000002,0.00289975499999977,-0.00355636499999912,0.000975829999998758,-0.000886664999998775,-0.00406081000000082,0.0829304400000001,-0.00148277999999838,-0.00620612999999984,0.00484115500000029,0.00224233000000232,0.122975385
"17",-0.00247546999999906,-0.00600625499999943,0.166220829999999,-0.0042999599999979,-0.0130054350000004,-0.0100653349999987,-0.00721317499999912,0.12192834,-0.00430506999999862,-0.00374206499999961,-0.0134208200000009,0.00206381999999904,-0.00800873999999945,0.00581987000000154,-0.0010152950000007,0.101589174999998,0.491948820000001,0.00633401000000095,0.0052660349999996,-0.00117869499999965,0.115687159999999,0.000811359999998211,-0.00536968500000068,0.00167246500000029,6.55699999983611e-05,-0.00803565999999935,-0.00392917499999995,-0.00910785999999851,-0.0102123049999983,-0.00499089500000162,0.00222841500000079,0.00413176500000148,-0.00442985499999866,-0.00427548500000209,-0.0022561449999981,-0.00695432499999965,-0.00365622999999872,-0.00642805499999868,-0.00279082500000065,-0.00812924999999888,-0.00211897500000013,-0.00644425000000096,-0.00858610500000225,-0.0034743149999994,-0.00357247999999954,-0.00459582500000018,-0.00813142500000053,3.70349999990471e-05,-0.00638075999999646,-0.00321449000000035,-0.00661622499999907,0.00155958500000059,0.119765594999999
"18",-0.0012017699999989,0.000855099999999408,0.000931544999998975,-0.0098589100000024,0.0125743700000003,0.362167124999998,-0.00418372499999981,0.0153682699999997,-0.00279327499999863,0.00144938499999829,-0.0052127149999997,0.144797125,-0.0108907900000011,0.000479820000000217,-0.00188317500000035,0.0109327100000005,0.00633401000000094,0.489063659999998,-0.00206867999999898,0.0212740299999998,-0.00483704499999969,-0.00882724500000032,-0.00467232499999861,-0.00646849500000076,-0.00548511000000173,0.00289065499999944,-0.00184929500000087,-0.00246493000000054,-0.00697872499999851,-0.0124662749999999,0.000430654999998877,-0.00611957999999752,0.00881710500000128,0.00173274999999836,0.00539162499999922,-9.42650000001836e-05,0.00101865000000215,-0.00779398499999917,-0.0040471100000015,-0.00575635500000176,0.00202460499999864,-0.00352748999999864,-0.000783455000001234,-0.00809365500000065,-0.00247886500000025,0.00178025499999919,-0.00312218,-0.0087701799999993,0.00490077999999834,-0.0081218199999999,-0.00606239499999846,-0.00038176499999915,-0.000823865000000356
"19",-0.00442817999999965,0.00125121500000049,0.000728109999999547,-0.00668778000000081,-0.00501690000000031,-0.0102618799999988,0.0151762300000004,0.000777650000001422,-0.00618599999999859,-0.00113730999999896,-0.00343032000000048,-0.00184664500000037,0.00231164000000023,-0.00229910500000034,-0.00410340499999991,-0.000678970000000225,0.0052660349999996,-0.00206867999999898,0.494544394999998,-0.00788103999999925,0.00526156500000132,0.000688725000000715,0.00945217999999969,0.0105479800000003,-0.00661939499999842,-0.0101890499999997,0.00389914500000074,-0.00912273500000069,-0.00473838500000047,-0.000570269999999832,-0.00378760500000069,3.42900000000061e-05,-0.00377339000000087,-0.0035525099999994,-0.011190705,-0.0101118649999992,-0.0116092899999995,-0.00583005499999984,-0.010427745,-0.00904979499999958,0.00526482500000109,-0.010242464999998,1.38050000000718e-05,-0.00702308500000039,-0.00614458000000039,-0.0135439800000003,-0.00554096000000028,0.0103787599999998,-0.000391795000000448,-0.00752623499999922,-0.00560994500000117,-0.00947998499999985,0.00775536999999968
"20",-0.00780258000000017,0.00143935499999873,-0.00999326999999986,-0.00455815999999983,0.00545209999999992,0.117737789999999,0.00924524999999977,-0.00637250999999929,-0.0087349150000016,0.00483366499999892,-0.00373037499999821,0.131550224999998,0.00762569500000005,0.00583784999999962,9.05250000006245e-05,-0.0079833300000016,-0.00117869499999965,0.0212740299999998,-0.00788103999999925,0.504565609999999,-0.000533584999999371,-0.00844987000000081,-0.0097901699999998,-0.00240797500000079,-0.000942534999998562,-0.0119609400000006,0.0011771399999999,0.00615165499999883,0.00202294999999936,-0.00770707500000097,-0.00041945499999844,-0.00295888000000038,-0.0029311099999989,-0.00483902999999963,-0.0144940649999988,-0.00463488500000134,-0.00752115500000037,-0.00407248500000104,-0.00401764500000052,-0.00773018500000139,-0.000266489999999457,-0.00794716000000065,-0.00502180500000032,-0.00537207000000052,0.00136406500000057,-0.0173558249999983,-0.00308771499999987,-0.00135179500000138,-0.00276779999999836,0.00265529999999911,-0.0045444849999991,-0.00577304500000056,-0.00334727000000035
"21",-0.00695856499999929,-0.0103863249999991,-0.00688730500000037,0.0134730400000009,0.0918440899999984,-0.00631886499999965,-0.0127664349999994,-0.0113452100000007,-0.00573313999999997,0.0636403949999987,0.175128214999999,0.0044125599999989,-0.0140787999999989,-0.0115264400000001,-0.00459267500000047,-0.010255265000001,0.115687159999999,-0.00483704499999969,0.00526156500000131,-0.000533584999999375,0.494332654999999,-0.00460603500000205,0.00312301999999936,-0.0112114200000013,-0.0159820700000007,0.0259263900000011,-0.0046572150000006,-0.0091002849999987,-0.0159332899999991,0.00831773999999843,0.107273435000001,-0.00431725500000004,-0.00241115499999972,-0.00937402500000166,0.00365944500000159,-0.00604148999999992,-0.011888120000001,-0.00707143999999945,0.0135776700000004,-0.00782483500000011,-0.00223310499999976,-0.0108320900000008,-0.0114029050000007,-0.00485031499999984,-0.00445492000000052,-0.0122463299999989,-0.00870620500000177,0.000770559999998538,8.59700000020396e-05,-0.00623800999999945,-0.0150283899999995,-0.00268795999999936,-0.00908526499999992
"22",-0.00566510500000119,-0.00462822999999921,-0.00745668500000206,-0.0122097949999967,-0.0093889550000018,-0.0100568450000003,-0.0094353650000012,-0.00948902500000206,-0.0133685099999996,-0.01172702,-0.00885130500000217,-0.0128583500000006,-0.00378114000000103,-0.00844378000000023,-0.00726503499999811,-0.00434304500000079,0.00081135999999821,-0.00882724500000031,0.000688725000000719,-0.00844987000000081,-0.00460603500000204,0.497975200000002,0.140514239999999,0.111453484999999,-0.000947510000000131,-0.00142890999999679,0.000839734999998678,-0.0114437500000013,-0.0078814199999999,0.136226730000001,0.00910556999999813,-0.0076109099999999,-0.00644880500000247,-0.00372303999999973,-0.00458548499999972,-0.0145043250000001,-0.00863516000000173,-0.0142811850000015,0.00740124500000343,-0.00683746999999974,0.11747753,-0.0104980700000017,0.135927895000002,-0.00944357000000137,0.0021455700000005,-0.00283745999999948,0.181114409999999,-0.00848074500000073,0.00078570000000009,-0.0065275200000011,-0.00599695000000186,-0.00892399499999898,-0.000798030000001412
"23",-0.00868672499999934,0.0016334750000005,-0.0116007250000022,-0.00845579499999794,-0.00741015000000087,-0.00675989499999904,-0.005981380000001,0.118349854999999,-0.00330872499999979,0.00116179499999929,-0.00458667500000203,-0.00636130999999877,-0.00886645000000003,-0.00486593000000023,-0.0048791499999995,-0.0123782450000002,-0.00536968500000068,-0.00467232499999861,0.00945217999999969,-0.00979016999999978,0.00312301999999936,0.140514239999999,0.48586125,-0.0118320900000015,-0.000128715000000219,-0.00662390999999732,-0.000950515000000042,-0.00744648000000079,-0.0153379149999993,0.108024124999998,0.00953798999999855,-0.0126917499999986,-0.00221941000000087,0.000455620000000545,-0.00423560999999939,-0.0135044900000002,-0.00912935000000188,-0.00513260999999991,0.00398142000000221,-0.010556940000001,0.0905188650000012,-0.00542916500000073,0.00725617999999987,0.00256662499999836,0.00739745500000018,-0.00254054999999966,0.146812704999998,-0.0093416699999993,0.00212265000000069,-0.00059545000000146,-0.00557852000000304,-0.0111406199999989,0.00265531999999878
"24",-0.00805868500000041,-0.00398488500000063,0.00137283500000036,0.0102838250000016,-0.00563623500000052,-0.00791671500000141,0.109727644999998,-0.00318769999999909,0.00624857000000003,-0.0107540000000011,-0.00118705500000009,-0.0144003599999997,0.105198639999998,-0.00459046500000018,-0.00269267499999923,0.00421851499999894,0.00167246500000029,-0.00646849500000077,0.0105479800000003,-0.00240797500000079,-0.0112114200000013,0.111453484999999,-0.0118320900000015,0.500987279999999,0.00380625500000108,-0.0130875099999985,-0.00621952499999987,-0.00796269500000006,-0.00822896999999979,-0.0129788500000002,-0.0170555300000008,-0.00750257999999974,-0.00985119500000133,-0.0111059199999988,-0.0105152849999992,-0.0108732499999999,-0.00428640000000017,0.0841346599999992,-0.00201261999999938,-0.00729500499999981,-0.00440418999999883,-0.00374384500000072,0.156037209999999,0.00117051499999896,-0.00374483999999971,-0.00897929999999779,-0.00241083499999853,-0.00388849999999969,0.00082867999999856,-0.00289104999999937,-0.0092994549999996,-0.00589101499999932,-0.00985545999999917
"25",-0.00345980500000039,-0.00683573000000031,0.00211583999999928,0.0104782200000026,-0.0112052800000024,-0.00365347500000132,0.00295903499999985,0.00133924999999717,-0.00697296999999888,0.0960457500000004,-0.00623918500000328,-0.00848085499999987,-0.000606685000001561,0.00397648000000019,0.10842013,-0.00519323000000088,6.556999999837e-05,-0.00548511000000173,-0.00661939499999842,-0.000942534999998567,-0.0159820700000007,-0.000947510000000133,-0.000128715000000218,0.00380625500000108,0.489968465000001,-0.00743932499999793,-0.00580908000000109,-0.00693033999999961,0.00675205500000042,0.00358446000000041,-0.00676985000000337,0.00155473999999949,-0.00830010000000144,-0.000266594999999907,-0.00796442499999975,-0.00830503500000091,0.000318774999999081,0.00226333999999994,-0.00345364999999976,-0.00125739499999834,-0.00885747999999962,-0.00365675500000021,0.00342956499999915,-0.00733732999999965,0.00642603499999886,-0.00948147000000123,-0.00383183500000007,-0.00516739000000123,-0.00346318499999932,0.00879849999999718,0.00951988999999878,-0.00489423999999952,0.000892429999999997
"26",0.00204013999999999,-0.015490780000001,0.00530360499999926,0.116402195,0.00512131500000004,-0.00299845000000078,-0.00751328499999959,-0.0080845799999992,-0.0040192099999994,-0.00136725499999961,0.00764307500000126,-0.00582738000000205,-0.0178037949999999,-0.00831276499999995,-0.00834995999999787,-0.00797673000000002,-0.00803565999999934,0.00289065499999944,-0.0101890499999997,-0.0119609400000006,0.0259263900000011,-0.0014289099999968,-0.00662390999999732,-0.0130875099999985,-0.00743932499999791,0.500840369999998,-0.00491750500000014,-0.00553195000000061,-0.00139765500000155,-0.000483289999998549,0.00934873499999964,-0.00140399500000075,-0.00947057999999932,-0.00732883500000062,0.208715244999998,0.00282942999999851,-0.009951144999998,-0.00104762999999943,0.1680717,-0.000382089999999363,0.00093112499999913,-0.00105602499999797,-0.00427467999999894,0.00169096999999912,-0.0175299249999993,0.142440324999998,-0.0123500899999979,-0.0089730850000005,0.00370605500000001,0.00160120499999832,-0.0109080799999987,-0.00693524500000079,-0.0109982800000011
